months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,vehicle_id,location_id,zip_id,policy_id
392,50,556415,1991-08-22,OH,100/300,2000,1108.97,0,431496,Female,Phd,Exec-Managerial,Exercise,Not-In-Family,68400,-66800,2015-01-14,Single Vehicle Collision,Side Collision,Minor Damage,Other,Wv,Springfield,1248 MLK Ridge,4,1,No,2,2,Yes,108030,16620,16620,74790,Saab,92X,2002,0,Saab*92X*2002,Springfield_Wv,431496,556415
143,30,250249,1991-11-28,IN,100/300,500,1392.39,5000000,436499,Female,High School,Exec-Managerial,Dancing,Unmarried,0,-65700,2015-01-12,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,Sc,Riverwood,3323 1st Lane,16,1,No,2,0,Yes,54300,10860,5430,38010,Toyota,Highlander,2010,0,Toyota*Highlander*2010,Riverwood_Sc,436499,250249
371,54,403776,2012-04-27,IN,100/300,2000,1317.97,0,469853,Male,High School,Craft-Repair,Movies,Wife,34700,-81000,2015-01-18,Multi-Vehicle Collision,Front Collision,Major Damage,Ambulance,Sc,Columbus,6971 Best Ridge,18,3,?,1,2,?,32280,5380,5380,21520,Ford,Fusion,2010,1,Ford*Fusion*2010,Columbus_Sc,469853,403776
292,42,396002,2007-03-04,IN,250/500,1000,1588.22,0,605369,Male,Jd,Machine-Op-Inspct,Camping,Other-Relative,0,-53800,2015-01-15,Multi-Vehicle Collision,Rear Collision,Total Loss,Other,Wv,Riverwood,7488 Lincoln Lane,15,3,Yes,1,1,No,84600,16920,8460,59220,Chevrolet,Malibu,2007,0,Chevrolet*Malibu*2007,Riverwood_Wv,605369,396002
165,35,976908,2012-12-31,IL,250/500,500,900.02,6000000,448466,Male,College,Craft-Repair,Camping,Own-Child,0,-49900,2015-02-24,Single Vehicle Collision,Front Collision,Total Loss,Other,Sc,Springfield,9007 Francis Hwy,8,1,No,1,3,Yes,69700,6970,6970,55760,Bmw,3 Series,2008,0,Bmw*3 Series*2008,Springfield_Sc,448466,976908
158,33,509489,2013-12-21,OH,100/300,1000,1744.64,3000000,432786,Male,Jd,Prof-Specialty,Movies,Unmarried,0,0,2015-02-07,Multi-Vehicle Collision,Rear Collision,Total Loss,Ambulance,Wv,Springfield,1491 Francis Ridge,4,3,No,0,1,No,36400,3640,7280,25480,Volkswagen,Jetta,1998,0,Volkswagen*Jetta*1998,Springfield_Wv,432786,509489
241,39,485295,2005-04-28,OH,250/500,1000,1260.56,0,473591,Female,Jd,Adm-Clerical,Paintball,Own-Child,0,-54900,2015-02-22,Multi-Vehicle Collision,Side Collision,Minor Damage,Police,Sc,Northbrook,3659 Oak Lane,20,3,No,0,2,Yes,37520,4690,4690,28140,Jeep,Wrangler,2010,0,Jeep*Wrangler*2010,Northbrook_Sc,473591,485295
103,33,361829,1994-09-17,OH,500/1000,2000,1021.14,0,618418,Female,Masters,Other-Service,Paintball,Wife,69500,-47700,2015-01-19,Multi-Vehicle Collision,Side Collision,Major Damage,Ambulance,Ny,Northbend,4176 Britain Hwy,1,3,No,2,3,?,79090,14380,14380,50330,Dodge,Ram,2014,0,Dodge*Ram*2014,Northbend_Ny,618418,361829
402,54,603632,2003-08-16,OH,250/500,2000,1285.09,0,444558,Male,Jd,Farming-Fishing,Board-Games,Not-In-Family,48000,-79600,2015-02-28,Single Vehicle Collision,Rear Collision,Major Damage,Other,Ny,Springfield,5189 Francis Drive,19,1,No,0,2,Yes,67770,7530,15060,45180,Mercedes,Ml350,2013,1,Mercedes*Ml350*2013,Springfield_Ny,444558,603632
102,32,783494,2014-09-02,OH,100/300,500,1537.07,3000000,457733,Male,Jd,Tech-Support,Chess,Wife,0,0,2015-02-04,Single Vehicle Collision,Side Collision,Total Loss,Other,Oh,Northbend,6515 Oak Lane,11,1,No,1,0,No,47400,9480,4740,33180,Chevrolet,Silverado,2004,1,Chevrolet*Silverado*2004,Northbend_Oh,457733,783494
182,40,439049,2011-12-12,IN,100/300,1000,1022.42,0,466161,Male,Phd,Other-Service,Skydiving,Husband,50000,-56900,2015-02-17,Single Vehicle Collision,Front Collision,Total Loss,Other,Sc,Northbend,7168 Andromedia Ridge,13,1,Yes,0,2,?,71100,7110,14220,49770,Audi,A3,2008,0,Audi*A3*2008,Northbend_Sc,466161,439049
282,46,502634,1991-08-17,OH,100/300,2000,1558.86,0,450800,Male,Md,Other-Service,Dancing,Wife,51100,-75100,2015-02-17,Single Vehicle Collision,Front Collision,Minor Damage,Police,Ny,Springfield,7954 Tree Ridge,2,1,?,2,2,No,69400,13880,6940,48580,Bmw,M5,2012,0,Bmw*M5*2012,Springfield_Ny,450800,502634
222,39,378588,2004-02-29,OH,500/1000,500,1757.87,0,458993,Male,High School,Transport-Moving,Board-Games,Not-In-Family,71400,0,2015-01-17,Multi-Vehicle Collision,Rear Collision,Major Damage,Other,Sc,Northbrook,1956 Apache St,9,3,Yes,2,1,?,55000,5000,10000,40000,Saab,93,1996,1,Saab*93*1996,Northbrook_Sc,458993,378588
415,52,794731,2015-02-22,IN,250/500,1000,973.5,0,468634,Male,Phd,Machine-Op-Inspct,Polo,Not-In-Family,50400,0,2015-02-02,Multi-Vehicle Collision,Rear Collision,Total Loss,Police,Wv,Arlington,9918 Andromedia Drive,15,2,Yes,1,3,Yes,51090,7860,7860,35370,Toyota,Highlander,2003,0,Toyota*Highlander*2003,Arlington_Wv,468634,794731
51,34,641934,2013-12-25,OH,500/1000,500,1430.8,0,461264,Male,Phd,Machine-Op-Inspct,Camping,Unmarried,0,0,2015-02-12,Single Vehicle Collision,Side Collision,Major Damage,Fire,Ny,Springfield,5499 Flute Ridge,23,1,?,2,3,No,64200,6420,19260,38520,Honda,Civic,2007,1,Honda*Civic*2007,Springfield_Ny,461264,641934
255,45,113516,1990-10-13,IL,500/1000,500,1192.27,0,600184,Male,High School,Sales,Base-Jumping,Own-Child,0,-40200,2015-01-04,Single Vehicle Collision,Front Collision,Total Loss,Other,Nc,Riverwood,3311 2nd Drive,16,1,No,2,0,Yes,67320,12240,12240,42840,Ford,Fusion,2006,0,Ford*Fusion*2006,Riverwood_Nc,600184,113516
143,31,425631,2014-07-05,IL,250/500,500,1163.83,0,604874,Male,Associate,Protective-Serv,Movies,Husband,37700,0,2015-02-21,Multi-Vehicle Collision,Side Collision,Major Damage,Other,Nc,Arlington,7609 Rock St,21,4,Yes,2,0,?,76120,6920,13840,55360,Audi,A5,1999,0,Audi*A5*1999,Arlington_Nc,604874,425631
130,28,542245,1991-11-25,OH,500/1000,1000,1003.15,0,462377,Female,Jd,Farming-Fishing,Movies,Other-Relative,0,-38500,2015-01-23,Multi-Vehicle Collision,Front Collision,Minor Damage,Ambulance,Sc,Hillsdale,4652 Flute Drive,21,2,Yes,2,1,No,85020,13080,13080,58860,Ford,Fusion,2010,0,Ford*Fusion*2010,Hillsdale_Sc,462377,542245
242,41,512894,1990-10-02,OH,250/500,2000,1153.54,6000000,619657,Male,Masters,Protective-Serv,Polo,Unmarried,0,-57000,2015-02-12,Multi-Vehicle Collision,Rear Collision,Minor Damage,Fire,Ny,Northbrook,6853 Sky Hwy,3,3,No,0,1,?,68090,12380,12380,43330,Toyota,Corolla,2009,0,Toyota*Corolla*2009,Northbrook_Ny,619657,512894
96,27,633090,2009-02-17,IL,100/300,1000,1631.1,0,437323,Female,High School,Priv-House-Serv,Exercise,Wife,0,0,2015-01-23,Parked Car,?,Trivial Damage,Police,Wv,Arlington,7780 Flute Lane,4,1,?,1,2,No,6030,670,670,4690,Nissan,Pathfinder,2007,0,Nissan*Pathfinder*2007,Arlington_Wv,437323,633090
180,35,464234,2005-07-17,IL,500/1000,1000,1252.48,0,432148,Male,Md,Machine-Op-Inspct,Yachting,Wife,0,-55800,2015-02-10,Vehicle Theft,?,Minor Damage,Nan,Oh,Springfield,1687 3rd Lane,17,1,?,1,3,No,5100,1020,510,3570,Chevrolet,Malibu,2000,0,Chevrolet*Malibu*2000,Springfield_Oh,432148,464234
150,30,290162,1994-03-12,IN,100/300,1000,1677.26,0,439690,Male,College,Sales,Yachting,Own-Child,40100,0,2015-01-10,Vehicle Theft,?,Trivial Damage,Police,Wv,Springfield,6378 Britain Ave,7,1,Yes,1,3,Yes,4590,510,510,3570,Volkswagen,Jetta,2013,0,Volkswagen*Jetta*2013,Springfield_Wv,439690,290162
463,59,638155,1994-08-03,IL,250/500,1000,979.73,0,601848,Female,Jd,Exec-Managerial,Yachting,Not-In-Family,51700,0,2015-02-12,Multi-Vehicle Collision,Front Collision,Major Damage,Other,Sc,Columbus,1306 Andromedia St,14,2,?,1,2,No,72400,7240,14480,50680,Chevrolet,Tahoe,1999,1,Chevrolet*Tahoe*1999,Columbus_Sc,601848,638155
472,64,911429,2012-08-25,IN,250/500,500,989.24,0,615821,Male,Masters,Other-Service,Skydiving,Not-In-Family,0,0,2015-02-21,Single Vehicle Collision,Front Collision,Major Damage,Fire,Ny,Northbrook,3664 Francis Ridge,13,1,No,2,3,No,70900,14180,7090,49630,Mercedes,Ml350,2002,0,Mercedes*Ml350*2002,Northbrook_Ny,615821,911429
75,25,106186,2011-12-02,IL,500/1000,1000,1389.86,0,472475,Female,Associate,Priv-House-Serv,Hiking,Husband,0,0,2015-01-18,Multi-Vehicle Collision,Side Collision,Total Loss,Other,Wv,Springfield,5985 Lincoln Lane,23,2,?,2,3,Yes,65100,6510,6510,52080,Saab,93,2011,0,Saab*93*2011,Springfield_Wv,472475,106186
193,40,311783,2005-02-25,OH,100/300,500,1233.85,0,457463,Female,College,Handlers-Cleaners,Chess,Husband,0,0,2015-02-28,Multi-Vehicle Collision,Side Collision,Total Loss,Ambulance,Pa,Hillsdale,3706 4th Hwy,23,3,?,2,1,Yes,64260,0,14280,49980,Ford,Escape,1999,0,Ford*Escape*1999,Hillsdale_Pa,457463,311783
43,43,528385,1997-11-07,IL,500/1000,500,1320.39,0,604861,Female,Associate,Armed-Forces,Yachting,Not-In-Family,0,0,2015-01-19,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,Wv,Arlington,6603 Francis Hwy,16,1,?,2,1,?,79970,7270,21810,50890,Honda,Crv,1996,1,Honda*Crv*1996,Arlington_Wv,604861,528385
253,41,228403,2004-04-20,IN,100/300,1000,1435.09,0,471519,Female,College,Machine-Op-Inspct,Bungie-Jumping,Not-In-Family,36600,0,2015-01-11,Single Vehicle Collision,Rear Collision,Total Loss,Police,Sc,Northbrook,7069 4th Hwy,17,1,No,2,0,?,56610,6290,6290,44030,Chevrolet,Tahoe,1995,0,Chevrolet*Tahoe*1995,Northbrook_Sc,471519,228403
152,30,209177,2009-11-17,IN,500/1000,500,1448.54,0,618682,Female,Jd,Craft-Repair,Polo,Wife,58600,0,2015-02-11,Single Vehicle Collision,Side Collision,Major Damage,Fire,Va,Northbrook,5093 Flute Lane,9,1,Yes,1,1,?,84590,7690,7690,69210,Toyota,Highlander,2000,1,Toyota*Highlander*2000,Northbrook_Va,618682,209177
160,38,497929,2009-09-19,OH,250/500,500,1733.56,0,441425,Male,High School,Sales,Sleeping,Wife,0,-43800,2015-01-09,Multi-Vehicle Collision,Side Collision,Major Damage,Fire,Sc,Hillsdale,5894 Flute Drive,13,3,No,2,1,Yes,66780,7420,14840,44520,Mercedes,Ml350,1996,0,Mercedes*Ml350*1996,Hillsdale_Sc,441425,497929
56,36,735844,2009-11-08,IN,100/300,500,1533.07,0,609336,Male,Jd,Farming-Fishing,Exercise,Own-Child,0,-28800,2015-01-20,Single Vehicle Collision,Rear Collision,Major Damage,Police,Nc,Springfield,8459 Apache Ave,13,1,Yes,1,2,Yes,58500,0,6500,52000,Ford,Escape,2001,0,Ford*Escape*2001,Springfield_Nc,609336,735844
286,41,710741,2001-09-12,IL,100/300,500,1106.77,0,603320,Female,College,Prof-Specialty,Golf,Other-Relative,45500,-62500,2015-02-26,Parked Car,?,Trivial Damage,Police,Wv,Columbus,7447 Lincoln Ridge,3,1,?,2,0,No,5000,500,500,4000,Dodge,Ram,2003,0,Dodge*Ram*2003,Columbus_Wv,603320,710741
3,29,276804,1992-11-27,IL,100/300,500,995.7,5000000,615446,Female,Jd,Priv-House-Serv,Chess,Unmarried,0,0,2015-02-02,Parked Car,?,Trivial Damage,Police,Pa,Springfield,1821 Andromedia Ridge,3,1,?,2,1,?,5000,500,1000,3500,Mercedes,E400,2008,1,Mercedes*E400*2008,Springfield_Pa,615446,276804
286,41,507545,1998-12-07,IL,250/500,1000,1298.85,6000000,435967,Female,High School,Sales,Camping,Other-Relative,71300,-70300,2015-01-04,Multi-Vehicle Collision,Front Collision,Major Damage,Ambulance,Ny,Columbus,6859 Flute Ridge,16,3,?,1,3,Yes,54450,6050,12100,36300,Saab,92X,2007,0,Saab*92X*2007,Columbus_Ny,435967,507545
239,38,485642,1990-08-25,OH,250/500,1000,1276.73,5000000,610246,Female,Masters,Handlers-Cleaners,Bungie-Jumping,Other-Relative,0,0,2015-02-19,Multi-Vehicle Collision,Front Collision,Major Damage,Police,Wv,Northbrook,4175 Elm Ridge,12,3,No,1,3,?,61920,6880,6880,48160,Saab,93,2003,0,Saab*93*2003,Northbrook_Wv,610246,485642
64,29,796375,2011-10-22,OH,250/500,2000,1202.28,0,479327,Male,High School,Exec-Managerial,Cross-Fit,Other-Relative,0,-61400,2015-01-12,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,Va,Hillsdale,5007 Oak St,4,1,?,1,2,No,43700,4370,4370,34960,Nissan,Pathfinder,2007,1,Nissan*Pathfinder*2007,Hillsdale_Va,479327,796375
98,31,171183,1990-02-01,IN,100/300,500,671.92,0,468300,Male,Masters,Machine-Op-Inspct,Bungie-Jumping,Wife,0,-26400,2015-01-24,Single Vehicle Collision,Front Collision,Minor Damage,Other,Nc,Riverwood,5790 Flute Ridge,3,1,?,2,0,?,64080,7120,7120,49840,Ford,Escape,1997,0,Ford*Escape*1997,Riverwood_Nc,468300,171183
16,35,110084,1990-11-27,IL,250/500,1000,1358.03,0,612660,Male,Jd,Sales,Chess,Own-Child,59300,-31400,2015-02-17,Single Vehicle Collision,Rear Collision,Total Loss,Other,Sc,Hillsdale,8704 Britain Lane,0,1,No,2,1,?,55000,10000,10000,35000,Volkswagen,Jetta,2008,1,Volkswagen*Jetta*2008,Hillsdale_Sc,612660,110084
70,27,714784,2004-07-16,IN,250/500,1000,1008.79,4000000,466691,Female,Masters,Adm-Clerical,Video-Games,Own-Child,46000,0,2015-01-13,Vehicle Theft,?,Trivial Damage,Police,Wv,Columbus,7816 MLK Lane,19,1,No,2,3,?,4400,0,550,3850,Toyota,Camry,2000,0,Toyota*Camry*2000,Columbus_Wv,466691,714784
75,27,143924,1993-12-10,OH,100/300,1000,1141.1,0,468515,Male,Jd,Armed-Forces,Movies,Other-Relative,0,0,2015-02-28,Multi-Vehicle Collision,Side Collision,Minor Damage,Police,Sc,Hillsdale,3618 Maple Lane,15,2,?,0,1,Yes,71640,5970,11940,53730,Toyota,Highlander,2008,0,Toyota*Highlander*2008,Hillsdale_Sc,468515,143924
246,44,996850,1995-03-08,OH,100/300,1000,1397.0,0,614521,Male,High School,Machine-Op-Inspct,Reading,Not-In-Family,0,0,2015-01-03,Single Vehicle Collision,Rear Collision,Minor Damage,Other,Ny,Arlington,7705 Lincoln Drive,6,1,No,1,0,No,61740,6860,6860,48020,Accura,Mdx,1997,0,Accura*Mdx*1997,Arlington_Ny,614521,996850
110,27,284834,2009-08-03,OH,500/1000,1000,1664.66,0,465921,Female,Associate,Priv-House-Serv,Golf,Own-Child,0,-66200,2015-02-05,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,Sc,Springfield,8602 Washington Ridge,3,1,?,0,3,?,57500,5750,5750,46000,Audi,A3,2010,0,Audi*A3*2010,Springfield_Sc,465921,284834
236,39,830878,1996-11-03,IN,250/500,1000,1151.39,4000000,604555,Female,Masters,Exec-Managerial,Reading,Wife,0,-63900,2015-01-01,Parked Car,?,Minor Damage,Police,Ny,Springfield,2832 Andromedia Lane,17,1,Yes,0,0,?,8700,870,1740,6090,Accura,Rsx,2003,0,Accura*Rsx*2003,Springfield_Ny,604555,830878
267,46,270208,2004-08-09,OH,100/300,2000,1546.01,0,616276,Female,Md,Adm-Clerical,Polo,Wife,0,0,2015-01-06,Multi-Vehicle Collision,Front Collision,Total Loss,Police,Va,Riverwood,9760 4th Hwy,4,4,No,2,1,?,77100,15420,7710,53970,Volkswagen,Jetta,1996,0,Volkswagen*Jetta*1996,Riverwood_Va,616276,270208
463,57,407958,1991-07-20,IL,250/500,500,1063.67,0,463356,Male,Masters,Priv-House-Serv,Dancing,Wife,0,0,2015-02-03,Single Vehicle Collision,Front Collision,Minor Damage,Police,Ny,Springfield,2509 Rock Drive,14,1,No,2,0,Yes,59400,6600,6600,46200,Dodge,Neon,1995,0,Dodge*Neon*1995,Springfield_Ny,463356,407958
303,46,832300,2005-01-14,IN,100/300,1000,709.14,0,450184,Male,Masters,Machine-Op-Inspct,Kayaking,Husband,0,0,2015-02-12,Multi-Vehicle Collision,Rear Collision,Minor Damage,Fire,Ny,Northbrook,2063 Weaver St,3,3,No,1,0,No,54890,9980,4990,39920,Toyota,Corolla,2006,0,Toyota*Corolla*2006,Northbrook_Ny,450184,832300
137,30,927205,2011-12-16,IL,250/500,500,1039.55,0,466393,Male,Md,Exec-Managerial,Kayaking,Unmarried,55600,-59700,2015-02-16,Multi-Vehicle Collision,Front Collision,Minor Damage,Other,Wv,Columbus,3818 Texas Ridge,4,3,?,2,1,?,74030,6730,13460,53840,Chevrolet,Tahoe,2005,0,Chevrolet*Tahoe*2005,Columbus_Wv,466393,927205
56,42,655356,1996-07-07,IL,250/500,500,1339.39,0,471786,Female,Associate,Adm-Clerical,Chess,Not-In-Family,0,0,2015-02-25,Single Vehicle Collision,Rear Collision,Total Loss,Other,Ny,Columbus,3929 Elm Ave,13,1,?,1,2,Yes,61490,11180,11180,39130,Bmw,X5,1998,0,Bmw*X5*1998,Columbus_Ny,471786,655356
75,27,831053,1992-08-05,IN,250/500,1000,1202.75,0,602289,Male,High School,Handlers-Cleaners,Board-Games,Not-In-Family,57900,-90100,2015-01-21,Multi-Vehicle Collision,Front Collision,Minor Damage,Police,Sc,Northbrook,9911 Britain Lane,23,3,No,0,2,Yes,79560,6630,13260,59670,Volkswagen,Passat,2003,0,Volkswagen*Passat*2003,Northbrook_Sc,602289,831053
131,33,432740,1990-10-09,IL,100/300,2000,1081.17,0,445120,Male,Md,Sales,Yachting,Wife,0,-65200,2015-01-28,Parked Car,?,Minor Damage,Police,Ny,Northbend,3246 Britain Ridge,3,1,?,0,1,No,4900,490,490,3920,Toyota,Camry,2010,0,Toyota*Camry*2010,Northbend_Ny,445120,432740
153,34,893853,1994-02-27,IL,250/500,500,991.39,0,449260,Male,High School,Tech-Support,Paintball,Other-Relative,45600,-61400,2015-02-27,Multi-Vehicle Collision,Side Collision,Total Loss,Other,Wv,Springfield,2696 Cherokee Ridge,0,3,?,1,0,No,77770,14140,14140,49490,Nissan,Pathfinder,2000,0,Nissan*Pathfinder*2000,Springfield_Wv,449260,893853
255,43,594988,2007-05-06,IN,500/1000,500,984.02,0,472724,Female,Jd,Transport-Moving,Board-Games,Unmarried,75800,0,2015-02-10,Multi-Vehicle Collision,Side Collision,Major Damage,Fire,Sc,Columbus,5249 4th Ave,14,2,?,2,2,?,74700,7470,14940,52290,Nissan,Maxima,2007,1,Nissan*Maxima*2007,Columbus_Sc,472724,594988
103,26,979544,2014-04-21,IL,100/300,500,1354.83,0,475173,Male,Md,Tech-Support,Sleeping,Husband,66300,0,2015-01-18,Multi-Vehicle Collision,Front Collision,Minor Damage,Police,Ny,Arlington,4721 Cherokee Hwy,14,2,No,2,2,?,40600,4060,4060,32480,Volkswagen,Passat,2010,0,Volkswagen*Passat*2010,Arlington_Ny,475173,979544
97,28,191891,2010-02-11,OH,100/300,1000,830.31,0,443854,Male,Jd,Farming-Fishing,Video-Games,Husband,0,-32600,2015-01-13,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,Sc,Springfield,8212 Flute Ridge,22,1,?,1,0,?,45270,10060,10060,25150,Jeep,Wrangler,2006,0,Jeep*Wrangler*2006,Springfield_Sc,443854,191891
214,36,831479,2000-06-04,IL,100/300,2000,987.42,7000000,461418,Female,Associate,Machine-Op-Inspct,Kayaking,Own-Child,0,0,2015-01-31,Multi-Vehicle Collision,Front Collision,Minor Damage,Ambulance,Ny,Springfield,3592 MLK Ridge,17,3,No,0,3,?,47080,4280,8560,34240,Saab,93,2006,0,Saab*93*2006,Springfield_Ny,461418,831479
438,57,714346,1991-10-05,OH,500/1000,500,1119.29,0,616164,Female,Md,Machine-Op-Inspct,Chess,Husband,0,0,2015-01-15,Single Vehicle Collision,Side Collision,Minor Damage,Police,Sc,Hillsdale,6494 4th Ave,14,1,?,0,0,No,40700,4070,4070,32560,Volkswagen,Passat,2000,1,Volkswagen*Passat*2000,Hillsdale_Sc,616164,714346
87,27,326289,2004-01-03,OH,100/300,500,1048.39,0,620962,Female,Masters,Transport-Moving,Polo,Own-Child,0,0,2015-02-13,Single Vehicle Collision,Side Collision,Minor Damage,Police,Ny,Riverwood,6608 Apache Lane,2,1,?,2,1,Yes,34650,6300,3150,25200,Ford,F150,1996,0,Ford*F150*1996,Riverwood_Ny,620962,326289
27,28,944537,1992-07-23,OH,500/1000,1000,1074.47,0,465201,Male,Md,Protective-Serv,Camping,Wife,0,0,2015-02-13,Parked Car,?,Trivial Damage,Police,Wv,Riverwood,1553 Lincoln St,4,1,?,2,0,?,3200,400,400,2400,Jeep,Grand Cherokee,2012,0,Jeep*Grand Cherokee*2012,Riverwood_Wv,465201,944537
206,42,779156,1993-10-10,IL,500/1000,1000,1230.76,0,470488,Male,High School,Machine-Op-Inspct,Yachting,Unmarried,0,-74200,2015-01-03,Single Vehicle Collision,Rear Collision,Major Damage,Fire,Va,Hillsdale,7628 4th Lane,2,1,?,1,1,No,78980,7180,14360,57440,Saab,92X,1997,1,Saab*92X*1997,Hillsdale_Va,470488,779156
127,31,856153,2002-07-09,OH,500/1000,500,1255.02,0,462250,Male,Associate,Sales,Reading,Not-In-Family,58200,0,2015-01-13,Parked Car,?,Minor Damage,Nan,Sc,Riverwood,3028 5th St,10,1,Yes,1,0,No,6160,560,1120,4480,Nissan,Ultima,1996,0,Nissan*Ultima*1996,Riverwood_Sc,462250,856153
422,60,473338,2010-11-14,IN,100/300,1000,1555.52,0,436408,Female,Md,Machine-Op-Inspct,Hiking,Own-Child,43600,-67800,2015-02-14,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,Nc,Northbrook,8949 Rock Hwy,11,1,Yes,1,1,No,85250,15500,7750,62000,Mercedes,E400,1999,0,Mercedes*E400*1999,Northbrook_Nc,436408,473338
303,50,521694,1997-03-03,IL,100/300,2000,836.11,5000000,464230,Male,Masters,Sales,Camping,Not-In-Family,0,0,2015-01-20,Multi-Vehicle Collision,Side Collision,Major Damage,Fire,Sc,Springfield,9751 Tree St,1,4,Yes,1,2,No,72840,12140,6070,54630,Dodge,Neon,2010,0,Dodge*Neon*2010,Springfield_Sc,464230,521694
228,40,136520,1997-03-01,IN,100/300,500,1450.98,0,478609,Male,Associate,Exec-Managerial,Base-Jumping,Husband,43700,0,2015-01-18,Parked Car,?,Trivial Damage,Police,Wv,Northbend,4702 Texas Drive,20,1,?,0,2,No,6050,1100,1100,3850,Toyota,Camry,2010,0,Toyota*Camry*2010,Northbend_Wv,478609,136520
239,39,730819,1990-08-18,IN,250/500,2000,625.08,0,437156,Female,Jd,Protective-Serv,Hiking,Wife,44200,-37000,2015-01-03,Single Vehicle Collision,Front Collision,Major Damage,Fire,Sc,Riverwood,2757 4th Hwy,10,1,No,2,3,Yes,87890,15980,7990,63920,Bmw,X6,2014,1,Bmw*X6*2014,Riverwood_Sc,437156,730819
330,47,912665,2014-05-28,IL,100/300,2000,1133.27,0,432218,Female,High School,Craft-Repair,Chess,Wife,0,-56400,2015-03-01,Multi-Vehicle Collision,Side Collision,Total Loss,Other,Ny,Northbrook,6678 Weaver Drive,20,2,?,0,2,Yes,60500,11000,5500,44000,Ford,F150,1999,1,Ford*F150*1999,Northbrook_Ny,432218,912665
128,35,469966,2004-07-22,IN,500/1000,500,1366.6,0,620493,Female,Md,Machine-Op-Inspct,Kayaking,Other-Relative,0,0,2015-01-01,Multi-Vehicle Collision,Front Collision,Minor Damage,Fire,Ny,Columbus,8667 Weaver Lane,10,3,?,2,1,No,88220,16040,16040,56140,Chevrolet,Malibu,2008,0,Chevrolet*Malibu*2008,Columbus_Ny,620493,469966
147,37,952300,2009-08-02,OH,500/1000,1000,1439.9,6000000,475391,Female,Associate,Prof-Specialty,Video-Games,Husband,0,-48400,2015-01-29,Multi-Vehicle Collision,Rear Collision,Total Loss,Other,Sc,Springfield,4931 Maple Drive,2,2,No,1,2,No,53680,9760,4880,39040,Accura,Mdx,2004,0,Accura*Mdx*2004,Springfield_Sc,475391,952300
287,45,322609,2007-07-05,OH,500/1000,1000,1230.69,0,440720,Male,Masters,Transport-Moving,Golf,Not-In-Family,0,-54600,2015-01-10,Single Vehicle Collision,Front Collision,Minor Damage,Fire,Va,Springfield,3808 5th Ave,19,1,No,0,2,No,53800,5380,5380,43040,Accura,Mdx,2006,0,Accura*Mdx*2006,Springfield_Va,440720,322609
142,29,890280,2010-01-24,OH,100/300,2000,1307.68,0,606942,Female,Md,Craft-Repair,Dancing,Husband,0,-48500,2015-01-29,Single Vehicle Collision,Rear Collision,Major Damage,Police,Ny,Columbus,1725 Solo Lane,10,1,Yes,1,2,No,54360,4530,9060,40770,Mercedes,E400,1995,1,Mercedes*E400*1995,Columbus_Ny,606942,890280
162,35,431583,2000-05-15,IL,500/1000,2000,1124.69,0,446971,Female,Masters,Handlers-Cleaners,Bungie-Jumping,Husband,0,0,2015-02-20,Single Vehicle Collision,Side Collision,Major Damage,Police,Wv,Arlington,8097 Maple Lane,14,1,Yes,0,3,Yes,54340,9880,4940,39520,Toyota,Camry,2001,0,Toyota*Camry*2001,Arlington_Wv,446971,431583
140,35,155912,2008-03-21,OH,100/300,1000,1520.78,0,470538,Female,High School,Craft-Repair,Chess,Wife,0,-42900,2015-01-21,Parked Car,?,Trivial Damage,Nan,Sc,Columbus,3320 5th Hwy,5,1,?,0,2,Yes,2860,520,260,2080,Chevrolet,Tahoe,1997,1,Chevrolet*Tahoe*1997,Columbus_Sc,470538,155912
106,28,110143,1990-05-07,OH,100/300,2000,1609.11,0,601177,Male,High School,Craft-Repair,Polo,Own-Child,0,0,2015-01-18,Vehicle Theft,?,Minor Damage,Police,Wv,Hillsdale,9573 2nd Ave,8,1,Yes,2,1,Yes,5490,0,1220,4270,Saab,95,1999,0,Saab*95*1999,Hillsdale_Wv,601177,110143
292,45,808544,1991-02-05,IL,500/1000,1000,1358.91,0,451470,Male,Masters,Craft-Repair,Dancing,Unmarried,0,0,2015-01-09,Vehicle Theft,?,Trivial Damage,Police,Wv,Northbend,8336 1st Ridge,4,1,No,0,2,?,7370,670,1340,5360,Suburu,Impreza,1997,0,Suburu*Impreza*1997,Northbend_Wv,451470,808544
